ID,sex,Aged,Married,TotalDependents,ServiceSpan,MobileService,4GService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,SettlementProcess,QuarterlyPayment,GrandPayment,CustomerAttrition
37S2EU5DYP5QWBBWGABZ,0,0,1,0,21,1,1,0,1,0,1,Electronic,84.89676179,1966.492896,0
YGGSAXNCCYGUT2SEPI5Z,0,0,0,0,1,1,2,1,0,0,0,Electronic,74.01113452,233.7427301,0
FNB23Y1MSRTNHQKAFEO8,1,0,0,1,1,1,2,1,0,0,1,Check,50.90576413,49.42197062,0
9PSBG8AXDNU4F55MMD7U,0,0,1,1,47,1,1,0,1,1,0,Bank,108.1575401,5115.858701,1
YJSLUIFMQ8Q8KF4E827D,0,0,1,0,63,1,2,0,1,1,0,Bank,107.87195,7083.828029,0
4BOM4NOT2XAH5X3GJKJB,0,0,0,0,5,1,2,0,0,0,0,Check,18.3020389,124.3791611,0
6HLN0JJU4XI4DTQFZ5QE,1,0,1,0,3,1,0,1,0,0,0,Check,63.15617914,112.8073686,0
U7E6DAK3008NQTR4GQU6,0,1,1,0,68,1,0,0,0,1,0,Card,105.3480043,6998.443698,0
QK4K3I9AFJT69EI4FDJB,1,0,0,0,44,1,1,0,0,0,1,Bank,45.24811694,2167.806611,0
50SGZPMS3PX5TU9PSIZM,0,0,1,1,46,1,1,0,0,0,0,Check,19.13717899,916.9790887,0
QI0USZGEKOC6DD2MXJDH,0,0,1,0,71,1,0,1,1,0,0,Card,103.2723032,7590.218363,0
PN3JSMNXDAS3THR6KFYD,1,0,1,1,18,1,2,1,1,1,0,Electronic,82.81241336,1613.30141,0
R0L7LCYDK2BWU1RBEQ1S,0,1,0,0,60,1,0,0,1,0,0,Electronic,98.61207585,5889.588671,0
PQSI8436DGHIIQCQDSQY,0,0,1,1,65,1,1,1,0,0,1,Electronic,76.59631266,5228.426781,0
BE5RTO7LFDR1ROMXY3YC,0,0,1,0,67,1,0,1,1,1,0,Bank,116.0473053,7941.564157,0
2UYIJ234M8KEOXKIWUOW,1,0,0,0,1,1,2,0,0,0,0,Check,20.42452328,19.84510264,0
Y6YQ0QSE46WRA270LHBH,1,0,1,0,61,1,2,0,0,0,1,Check,18.38193397,1237.923284,0
TCZPXF4Q84L0P7TZJ3CO,0,1,1,0,39,0,2,1,0,0,0,Check,97.86571546,3876.612534,0
0QB963WSS2LJTDMFRG4N,0,0,1,0,13,1,2,0,0,0,1,Electronic,80.0934366,1124.684564,0
3BUTPJ7JS4L0E6KFPDFY,0,0,1,1,69,1,1,0,0,0,1,Bank,21.27642674,1338.117612,0
66B6DXRT5WYLXMSK35Z3,1,1,1,0,20,0,1,1,0,0,0,Bank,66.31799446,1339.94591,0
9P5DDOBI5N0FIU1NHLM1,0,0,0,0,6,1,0,0,0,0,0,Electronic,85.40591271,489.4177787,1
9LYEF9GO3ZDW8MLIHKS7,0,0,0,1,4,1,2,0,0,0,1,Check,20.39657094,58.1411906,0
HDFN50J3924LHWXUAJ9E,1,1,1,0,36,1,2,1,0,0,1,Electronic,94.28030335,3366.001238,0
TP2OC0XBG5M1P6R6BEWT,1,0,0,0,27,1,1,0,0,1,0,Card,29.08879334,810.111477,0
DJ0L3YC3GQM5PDZSBYEZ,1,0,0,0,63,1,1,1,1,1,1,Card,61.2405086,3921.254931,0
MHUSZKQBQB2P0SEB4ACX,0,0,1,1,26,1,2,1,1,0,1,Card,59.42282555,1503.335999,1
B6BO6WQF0GMSIPGCOYKQ,1,0,0,0,44,1,0,1,1,0,1,Electronic,54.16656962,2440.839589,0
L3CLM712TZI6GAU881Y6,1,1,0,0,21,1,0,0,0,0,1,Card,71.651524,1387.472138,1
O72HCDYH2HKM5EXG7PQY,1,0,1,0,56,1,2,1,1,0,0,Bank,81.19486108,4514.738524,0
C2PZYXHQNWTM3A90Q1LN,0,0,0,0,65,1,0,0,0,0,0,Check,25.36733481,1760.069989,0
2DY7J5ZQ4ACDE3EASGIQ,0,0,0,0,51,1,1,0,1,0,0,Electronic,100.4131294,5038.668661,0
MSHR93JJUJ3A5C7Z2KN4,0,0,0,0,1,1,1,0,1,0,0,Check,51.13456572,50.52212674,1
7FJJ85HZ4XPJKSIDCA8R,1,1,1,0,54,1,1,1,1,1,1,Electronic,94.47550786,5472.247012,0
0JZPX7GBYM6OKE6BAUMR,1,1,0,0,44,1,2,0,0,0,0,Card,96.43726243,4425.600262,1
X4K5TGZ5R8L62XN6XKCW,1,0,1,1,35,1,1,0,0,1,0,Check,39.52731784,1383.94072,0
54JQKFYE625CNAD1OLP6,1,1,0,0,8,1,2,0,0,0,1,Electronic,36.84308503,328.9639863,1
3NXWIU9Z3SQP35QPB7JH,0,0,0,0,60,1,2,0,1,0,0,Bank,61.07871065,3646.501769,0
W66C2IFC76A81YQJGKH3,1,1,0,0,18,1,2,0,0,1,0,Card,104.3548103,1808.096629,0
5AWIL06SIBLD009QP7X4,0,1,0,0,69,1,2,0,1,0,1,Card,42.63787099,3011.939073,0
6I93FKKWBECS2TP3992D,1,0,1,1,22,1,0,1,0,1,0,Check,57.64473995,1284.505426,0
E2SAUG40IE43ATKFM86U,0,0,1,1,67,1,0,1,1,0,1,Bank,83.62535949,5848.33252,0
85QW7XP2ZU0HN7GMYKLC,1,0,1,1,34,1,2,0,1,1,1,Electronic,80.0267083,2532.509725,0
D7Z5NFDMI3J8D9PM1HJ9,0,0,1,1,28,1,1,0,0,1,1,Card,50.33590283,1563.687817,1
ZJUJEDFHSL78878SEEC2,1,0,0,1,4,1,1,0,0,0,0,Check,45.05174809,221.2980715,1
3TSD5G8CXWKE27KG76R7,1,0,1,1,37,1,1,0,0,0,0,Card,25.02272436,931.0419268,0
11LJOIUSK5GENBD1U1S5,0,0,1,1,68,1,0,0,1,0,0,Electronic,87.41371787,5918.518285,1
IH83HC4XZI257G5F6U6E,1,0,1,0,56,1,1,0,1,0,1,Card,107.2583204,5921.791536,1
PA6H1LFTQ7Y57DKRRDY3,0,0,0,0,44,1,2,0,0,0,1,Check,20.96468033,845.3462246,0
XP7E58QP1XPQISHFULDX,0,0,1,0,64,1,1,0,0,1,1,Check,68.67495055,4233.793982,0
USD2ABP7R27WOWM1AG44,0,0,0,0,14,1,2,0,0,1,0,Electronic,100.2964152,1312.951968,0
OLRIZW6A5ZDAACU1DOC7,0,0,0,0,26,1,2,0,1,0,1,Electronic,97.78448533,2368.162879,1
Z08ZL2538Q14TD0HWD88,0,0,1,0,17,1,2,0,1,0,0,Bank,97.94099442,1589.866377,0
2ZLZ32XL9DYIP97YCTC4,0,0,1,0,57,1,2,0,0,0,1,Electronic,100.6692503,6040.552091,1
ZCSLG6SQ7WCLLLWDISA4,1,1,0,0,-1,1,2,0,0,0,0,Check,69.36170959,70.61200991,0
JSP2MQPG914K94ALK5YA,1,0,1,1,72,1,2,0,1,1,0,Bank,90.10396602,6565.877555,0
630C1J9DM0GUDKYB0MLO,0,0,0,0,52,0,1,0,0,0,0,Card,88.28587549,4475.672309,0
3LQGFNCB0DMR6OQBG3WW,0,1,1,0,69,1,0,1,0,0,1,Card,87.74098729,6054.69562,0
M65MEJYTQ9TZXJHIOJAD,1,0,1,0,36,0,2,0,0,0,0,Card,20.8254134,815.1014536,0
LHH07AK84GHANOHKN79N,1,0,1,0,71,1,1,0,1,1,0,Card,84.21254368,5894.50991,0
U2DQSTGY5P541332PPJX,0,0,1,0,18,1,2,0,0,0,1,Check,21.43614181,393.9420883,0
8RKD5I2TJG4MIZFL3JAJ,0,0,0,0,57,1,2,0,1,0,0,Electronic,106.473076,5913.825485,0
T9QEZ2HII41EK1KOWODH,0,0,0,0,24,1,0,1,1,1,0,Bank,81.66921056,2029.358984,0
JYMSXUFZMFLXYF23MCIJ,0,0,1,1,42,1,2,1,0,1,0,Card,70.95230057,3174.671277,0
WM48X1AR5AKPK67MA1BQ,1,0,0,0,9,1,2,1,0,0,0,Bank,79.77957173,928.9885166,0
LM8PMPCDU5BNRTSBESJ4,1,1,0,1,2,0,2,0,1,0,1,Check,49.5677827,51.95161538,1
3HM681CN1KE2UJ55WKNX,1,0,1,1,13,1,0,0,0,0,1,Check,19.89730843,258.7984915,0
MP7FCBD0D91IJZWGM4HD,0,0,1,0,37,1,2,0,1,1,0,Electronic,106.0496171,4026.185765,1
BRKMPSCKE5EJZUS204FD,0,1,1,0,54,1,0,0,1,0,0,Card,99.53839179,5295.173117,0
NY3Y2CEKK4Y7RXMB9U82,1,1,0,0,1,1,2,0,0,0,0,Electronic,42.61549542,87.57654032,0
B8YIG3PSFLHAD2W89UJO,1,0,1,1,45,1,0,1,1,1,0,Check,99.32825209,4630.661643,0
4WXS46E5X1IFOIGA9GIU,0,0,0,0,3,1,2,0,0,0,0,Electronic,47.09722857,141.8257425,1
778NE72I8JMNFNSGYF96,0,0,1,1,6,1,2,1,0,0,1,Check,51.31624027,234.6526959,0
MS7U9IMZAFPGGEWR9WP4,0,0,1,0,72,1,0,1,1,1,0,Bank,93.82330125,6849.258365,0
4ICRPA9WQ4TTO2GODGQE,1,1,1,0,12,1,0,0,0,0,0,Electronic,81.53824572,950.2170255,1
DAABIQ9HYG6DLA4RCIMR,1,0,0,0,13,1,2,0,0,0,0,Card,19.20880765,260.0215028,0
80HRRAXCDWAC7F0KQKEU,1,0,0,0,9,1,2,0,0,0,0,Check,26.87970991,226.7494565,0
5Q4T2Y5E8XNF0JM1W0XU,0,0,0,0,49,1,2,0,0,0,0,Card,20.37965812,983.9457824,0
EPSW7RCHDI24UQ7A2BOG,1,0,1,1,52,1,2,0,1,1,0,Bank,84.09893237,4434.406925,0
H2ZX04FSYMQTL5Z6E8K7,1,1,1,0,0,1,0,0,0,0,0,Electronic,69.29218494,69.77539704,1
QS4XP8QQIDW50GAS27B4,1,0,0,0,0,1,1,0,0,0,0,Electronic,48.36907524,50.34621531,0
5LQ2POI0Q39YXFDIC3ZH,1,0,0,0,45,1,2,1,0,0,0,Electronic,96.07138485,4154.802692,1
06U83O7ONS8THAZ7IJ8M,0,0,0,0,26,1,2,0,0,0,0,Electronic,70.95546786,1729.445436,0
WOIICMYHP4X6W3P5EBPC,0,0,0,0,13,1,0,0,0,0,0,Check,49.13009914,629.7765311,0
5O164YMKNR1W58HUMZF1,1,0,0,0,44,0,2,0,1,0,0,Card,74.64233009,3549.339707,0
RCPFK9WLQ6D07HNLTEYG,1,0,0,0,3,1,2,0,0,1,0,Check,102.165048,398.8777966,0
SJHT34GY4CXFIF5AC3IR,0,1,1,0,68,1,2,1,0,1,0,Bank,60.70862372,4120.660632,0
TZWKJWUACH69G0ICANUE,0,0,1,1,7,1,2,0,1,0,0,Electronic,48.4942962,341.4929555,1
Y49HH8FCZR36DT8WKGOE,1,0,1,1,31,0,2,0,1,1,0,Electronic,65.01270802,1984.488278,0
XR5YBZ7EIUNWDNZA9CNZ,0,0,0,0,3,1,2,0,0,0,1,Card,21.01816943,34.57870489,0
54EM4BQ17U8M1TMJKOSW,1,1,0,0,55,1,2,0,0,1,0,Check,71.80071434,3886.504274,0
AX8WP4IGGG8UPTW1HZC5,0,0,0,0,3,1,1,0,0,0,0,Bank,77.2094624,356.1828283,1
4NXWZ31QQD5TQZFA97UK,0,0,0,0,11,1,2,0,0,1,1,Check,53.65857378,649.0253554,0
4S3H5665FIJ2JBR18LZW,0,1,0,0,9,1,1,0,0,0,0,Electronic,87.73009138,715.3710495,0
O8C18S734SQKU940RAEX,0,0,0,0,53,1,1,1,1,0,0,Check,89.37805916,4665.277648,0
ZYH8CKR14MDBN0Q318TW,0,1,1,0,33,1,2,0,1,0,0,Electronic,94.08083899,2971.016088,0
PTBH8GJ8W083NPFG5FT0,1,0,1,1,42,1,2,1,1,1,1,Card,78.97110765,3567.555599,0
FFS099AUYE7CFBR47M0O,0,0,0,0,16,1,2,0,0,0,1,Bank,73.84008149,1213.598218,0
Z4FWKYAQOEHI5AQTDSNF,1,1,0,0,26,1,1,0,0,0,1,Electronic,88.55978722,2277.268593,1
X4LXYJ8W630I9QDIB1TO,1,0,1,1,16,1,2,0,1,0,0,Card,47.45967551,811.9481603,0
MBWN05FI57T7799SKA0K,1,0,1,1,8,1,2,0,1,0,0,Electronic,94.71376126,758.2100686,0
WDUG1ZPE5OD1IF0Z4MA0,1,1,0,0,25,1,2,0,0,0,0,Electronic,80.30929962,2122.113614,1
PKRLFB5EX0JEQ1E42W9R,0,0,1,0,73,1,2,0,0,0,0,Card,98.79324542,6868.594471,0
YXJOZTRSDSPTWMYKE4MB,0,0,1,1,69,0,2,0,0,0,0,Bank,18.59490799,1387.444852,0
65CCXW9P7MHR9OAT1ABQ,0,1,0,0,50,1,2,0,1,1,0,Electronic,50.48475024,2565.871481,0
FOLADMS2LQ5TSLJMJNMR,1,0,0,0,5,1,1,0,0,1,1,Electronic,88.98149452,462.4855757,1
JNO5UIBCH221XJYM6LWN,0,0,1,1,42,1,0,0,0,0,0,Check,20.85015748,834.1101874,0
O30BHZ5DK3PRK04YNL6Z,0,1,0,0,2,1,2,0,1,0,1,Electronic,40.53423775,40.40368103,1
921G7659U01JKZKRR10Y,1,1,1,0,45,1,2,0,0,0,0,Card,23.65153718,1172.79662,0
QZO8XATPNEIF2Q8X1L9G,1,0,1,1,57,1,2,0,0,0,1,Check,44.25499144,2413.122126,0
E8BEY1G1A1JL3WDRMJGS,1,0,0,0,35,1,0,1,0,1,0,Check,41.60766549,1391.740941,0
D882MIU8YK3TLS5UMMEL,1,1,1,0,24,1,1,0,0,0,1,Electronic,92.12111536,2265.20614,1
C74KPMRNOA6X6LTXJU44,0,0,1,0,31,1,0,0,1,0,1,Electronic,92.35522942,2941.06716,0
BCWC29YOD1HXC7L1SLBO,0,0,0,0,0,0,0,0,0,0,1,Check,19.85994158,18.595242,0
YBMAMD92KA33BWF03GHO,0,0,0,0,5,1,1,0,0,0,0,Check,44.44052229,197.475396,1
W545W573Z9O8A9A5STWO,0,0,1,0,35,1,1,0,0,1,1,Bank,51.40137278,1814.056126,0
BCZI6SBNIG0D55WSQOKK,0,0,0,1,68,1,2,1,0,1,0,Electronic,66.4539158,4890.800629,0
BQEOQ50X6INTGB0Q7TGC,0,0,0,0,3,1,2,0,0,0,1,Electronic,73.97065611,145.3640963,0
M585A9K1I4MGP3BTFBEI,0,0,0,0,19,0,1,0,1,0,0,Card,89.27262109,1633.439207,0
UITWT97N75R5FWICJITX,0,0,0,0,47,1,2,1,0,0,1,Bank,93.83867807,4536.44773,0
N9CNL2CGI66LIE3SCZR4,0,0,0,0,50,1,1,0,1,0,0,Bank,28.74235766,1452.005028,0
7TM9BTIO72E4SQ4AFH3T,0,1,0,0,15,1,1,0,0,0,0,Electronic,79.12895553,1154.902961,1
ANKS7OAW3JNOXIQZSL38,1,0,1,1,25,1,0,0,0,0,1,Electronic,91.42366299,2178.88107,1
WJ59DHR1AHPA7WEHJU5W,1,1,1,1,34,1,1,0,1,1,0,Electronic,110.5315181,3623.472137,0
5NEPINIAE2ASKLZ71GPT,0,0,1,1,11,0,2,0,0,0,1,Bank,21.44034547,225.0732187,0
N0OGHDBUSDC7NPHC9D8K,0,0,1,0,10,1,2,0,0,0,0,Card,86.43175413,1001.135683,0
I22K2UI1DZC2F5M70LJC,0,0,0,1,25,1,1,0,1,0,1,Check,30.0638045,786.4276023,0
8HGHAB19PXKP2QCLN8OY,0,0,1,1,72,1,0,0,0,0,0,Check,19.86207478,1396.233001,0
1FRNXG61QUZO8ZEFP4DP,0,1,0,0,-1,1,2,0,0,0,1,Electronic,71.44050134,71.26507989,1
M3ELUIDLMK7PEAAKF3A8,0,0,0,1,40,1,1,1,0,1,0,Card,61.23363287,2460.358978,0
ZMXCC83NYM4MJY6T2AJL,0,0,1,0,6,1,0,0,0,0,1,Check,18.41708721,127.3534451,1
WQOA9URJF9BC5UHN8P1G,1,0,1,0,40,1,1,1,1,1,1,Card,105.7862054,4134.162996,1
YDTQ2S7ONHILQUA42MY6,0,0,0,0,23,0,2,0,1,1,0,Bank,100.7478266,2512.611265,0
SGA2ZUK2IRN4TEO2Y265,1,1,0,0,6,1,2,0,0,0,1,Electronic,83.71161164,391.9616702,0
NCDZ1HGSNU8Q0SDDGGGX,0,0,1,1,46,1,2,1,1,1,1,Check,92.76049757,4315.945864,0
00NDW5ZPAMDPGH3H4RFS,1,0,1,1,69,1,2,0,0,0,0,Card,20.53563855,1404.248362,0
1DH27AR6SUD7CYQSHGEE,0,0,0,0,54,1,1,1,0,0,1,Electronic,86.73034503,4923.040142,0
G2UGDPOCDBK1WD2B7HD3,1,0,1,1,32,1,0,0,0,0,1,Check,21.08826658,692.8632234,0
3HAADXKYG9FZHD3AYHYC,0,0,1,0,56,1,2,1,0,0,1,Bank,88.89038101,4959.246931,0
CD1J3UNM83GNXATQN5OP,1,0,1,1,72,1,0,1,1,1,1,Bank,79.09087144,5662.734264,0
EQYDREAH3ZMW5ILJ1IKQ,0,0,1,1,70,1,2,1,1,0,0,Card,110.5352882,8128.311933,0
X1XA8B78CZOB7ZT2G0IN,1,0,1,0,42,1,0,1,0,1,0,Card,85.96143415,3574.276161,0
C3TK1MZM0IPSC5DTIP9K,1,1,1,0,63,1,2,1,1,0,1,Card,80.34855274,5016.8733,0
RW3Z8UD68I76R2YN0RHM,1,0,0,0,-1,1,2,0,0,0,0,Electronic,96.50845866,94.71592238,1
NZDWNGYIM0I91TUQK1ZD,0,0,0,0,17,1,0,0,0,0,0,Bank,78.79871323,1493.534546,0
GE71NKTKQE82M2PNRZ8X,1,0,1,1,68,1,1,0,0,0,0,Bank,21.99927042,1412.007605,0
IAPRT9TTUDT3JTT2FY8X,1,0,0,0,60,1,2,0,0,0,1,Bank,17.63738465,1336.033148,0
XZ0WIN4FCYTGFDCYFC39,0,1,0,0,3,1,2,1,0,0,0,Electronic,80.28400654,375.0875405,0
MBMM9XH8I423GRDKKURL,0,0,0,0,3,1,1,0,0,0,1,Electronic,95.96249359,292.8320521,1
PEY8KRCQP7G3B86QW61J,1,1,1,0,26,1,0,1,0,0,0,Bank,77.26933329,1928.320695,1
GTTDS2U613AZF46QPJO9,0,0,0,0,23,1,2,0,0,0,1,Electronic,90.45331743,2237.241017,1
I7DBUN52OO0JWJE5INC5,0,1,1,0,31,1,0,0,0,0,1,Card,87.00866644,2626.647402,1
8LUWXE5Z6CHF8XMHQF7H,0,0,0,0,23,1,2,0,0,0,1,Check,20.79674271,469.4874322,0
TA16EZF8J1F7BJM7M3AH,1,0,0,0,20,1,2,0,0,0,0,Check,21.27936529,417.6921109,0
JQS35LCTQD678EUTCG2N,0,0,0,0,26,1,0,0,0,0,0,Bank,25.69909458,673.4712972,1
Y29HMIHAFPIERJUF20WT,0,0,0,0,13,1,2,0,0,0,1,Electronic,94.07534068,1444.097026,1
ZW2H8HNL3GCEZF47CXY6,0,0,1,0,2,1,1,1,0,1,1,Electronic,79.30538842,195.8833499,0
XZWXHCZY2A9XRGU771JZ,1,0,0,0,9,1,1,0,0,1,0,Electronic,67.54054538,521.2845146,0
BR2G6GD78RZ9QLHELQZN,1,1,1,0,33,0,2,0,0,0,0,Card,70.39526176,2426.277318,0
8CQHY9CR9DJNSEFXQJ63,1,0,0,0,5,1,1,0,1,0,0,Electronic,47.02653263,305.0843605,1
EGGNBJA1D0M5Q1S9JZJL,0,1,1,0,73,1,1,1,1,0,0,Card,85.59373156,6129.431497,0
X3AEZJK41S0WUGX49XGG,0,0,0,1,1,1,2,0,0,0,0,Electronic,25.00237242,24.82834932,1
24YZKZLHSTPIA2BCMDY3,1,0,1,1,31,1,2,1,1,1,0,Electronic,67.98335577,2000.553919,0
WEJS7F3WNDA6SLIY9DGJ,0,0,1,1,4,1,1,0,0,1,0,Card,62.20831597,228.8366754,1
CIJMCGE6LL4Y7N1AX82X,0,0,1,0,2,1,2,0,0,0,1,Check,46.40963844,129.5619787,0
PGEUE8UF1F2YPBLIX8OB,0,0,1,1,63,0,0,0,0,0,0,Card,27.27799109,1656.819935,0
P0ZAERBW9KW1WY42NS7G,0,1,1,0,72,1,1,1,0,1,1,Bank,72.44041866,5013.038238,0
N5970EPP8YY8ZTN831D1,0,0,1,1,66,1,2,1,1,0,0,Electronic,111.4762301,7466.729297,0
QIEP5MPT5WBBFCKFN13F,1,0,1,1,5,1,2,0,0,0,1,Electronic,97.54160941,386.8432136,1
8ZIWDCSNP93QD3KFD54B,0,0,1,1,8,1,1,0,1,0,0,Check,65.99880754,658.6287701,0
3RJBJBULYDZ1XCI5XUZ8,0,0,1,1,8,1,0,0,0,0,0,Check,20.0030657,197.2180854,0
L6CNFET3J84A3KXNLSYX,0,0,1,1,25,1,2,0,0,1,1,Card,85.13807682,2151.808927,0
PS4HR9HOOKD4DDRUHNKF,0,0,1,0,49,1,1,0,0,0,0,Card,19.07179163,919.859795,0
GTQYWNI68A7QS9I13RMA,1,0,0,0,38,1,0,0,0,0,1,Card,18.51936919,829.1889825,0
7P5ATZWROFSA8E09JSQC,1,0,1,0,70,1,2,0,0,0,0,Card,20.60615898,1502.712948,0
B8QYTUKP0OOUR3N9DKCQ,0,0,1,1,72,1,1,1,1,1,0,Card,108.9789977,7781.810091,0
HTN8Z66W6GKDW36KNEA7,0,0,1,0,69,1,2,0,1,1,1,Card,78.65340221,5564.47284,0
6M7NZJFW77GM7RGF2ZIU,1,0,0,0,20,1,2,0,0,1,0,Electronic,90.76168681,1994.175867,1
ZFRR1I62ZEL29T3CJ14P,0,0,0,0,0,0,1,0,0,0,0,Electronic,36.16863998,62.57958969,1
WYR2WNQKX2XH0RUZKLKG,1,0,0,0,2,1,2,0,0,0,0,Check,19.09991126,18.5688145,1
ZQ9EJW6G2FYPBXIJT9SQ,1,1,0,0,45,0,2,1,1,0,0,Electronic,110.2391626,4872.66722,1
KRXBAXD5ABPH3N8Z8AOF,0,0,0,0,6,1,2,1,0,0,1,Electronic,53.25417299,283.7695734,0
N8KMAZOU9XSYU7WURXFB,0,0,1,1,69,1,1,1,1,1,0,Bank,87.10338371,6195.614306,0
Y488J4BYFEXX1OE32NNQ,1,1,1,0,55,1,0,0,0,0,0,Bank,23.75991358,1363.924469,0
GNFX2W4XYH2JFES44E72,1,0,0,0,14,1,1,0,1,0,0,Card,95.37976378,1505.398467,0
MS3GGQGHMJM57OL8WNTW,1,0,1,1,63,1,1,0,0,0,0,Bank,25.39685687,1749.571943,0
YWI8PMKHNETRSYY6CWSC,0,0,1,1,47,0,1,0,0,0,0,Electronic,25.85830954,1175.830665,0
NAPYFN7NLAADN5ORJDUZ,0,0,0,0,47,1,2,0,0,0,1,Check,21.05397987,944.4647933,0
Y3T1T8PABUKTQFL6YCPK,0,0,0,0,51,1,0,0,0,1,1,Check,80.86476087,4347.688944,0
Y7E7SRS5GCCN13OPMYQ8,1,0,0,0,39,1,2,1,0,0,0,Check,67.39537769,2585.413538,0
59FSODZZEDG2P5CPX83N,1,0,1,1,61,1,2,0,1,0,0,Card,81.25655366,4895.842489,0
C68KA2Z58P8HCKULX6JM,0,0,0,0,13,1,1,0,0,0,0,Card,70.37630593,914.8155735,1
TZGH8J9ES72JTCBUL9P7,0,1,0,0,31,1,2,0,0,0,0,Electronic,99.28674162,3186.089517,1
UITEE1X79SKL257ZCABP,1,0,1,0,57,1,1,0,0,0,1,Card,24.43618653,1329.163371,1
1F2WRQOJ9K8HFN2P8X5Y,0,0,1,1,58,1,2,0,0,0,1,Card,21.0603674,1221.654101,0
NNGL31LP751R6ADRAPIW,0,0,0,0,34,1,1,0,0,0,0,Electronic,24.85359536,900.7458736,0
JJ2B0Z47FK4NXWINHREI,0,0,0,0,66,1,2,1,0,1,0,Electronic,93.34755529,6070.150517,0
BXUMCQPJ6UEP8YS3OCAH,0,0,0,0,8,1,0,0,0,0,1,Electronic,85.08486514,757.7426581,1
YSNDP73FUIBH4UMJYFP9,1,0,0,0,9,0,0,0,0,0,0,Bank,79.1987047,788.8745026,1
P8GM86PYAW24SW7OK3JI,0,0,0,0,51,1,0,0,1,0,1,Check,100.9013537,5199.311852,0
9X4GSA3WXS0FFHCM1H10,1,0,1,0,71,1,1,1,1,1,1,Check,78.82433387,5586.969808,0
TSOZP7G2K4NZFUXZE0TH,0,0,1,1,57,1,1,1,1,1,1,Card,90.50623287,5195.149617,0
6FHKDX0R61U90UET8APF,1,1,1,0,2,1,2,0,0,0,0,Electronic,40.28866562,40.17544178,1
EKAUNAWT0XG3PNAMGT41,0,0,0,0,68,1,2,0,1,1,0,Card,96.49989364,6743.345153,0
7QYQ4LRSRA5TEDYKJJG7,1,1,1,1,73,1,1,1,1,1,1,Card,114.1331794,8399.750154,0
I977KINFA19ZAFNCGAXS,1,0,0,0,2,1,1,0,0,1,1,Electronic,64.6754988,174.4209756,0
Q12NFEIGPUO1GS6TY9SO,1,0,1,1,61,1,1,0,0,0,1,Card,22.03483848,1218.773033,0
LPN8GK9EUZA6JNOAM4L7,1,0,0,0,50,1,2,0,0,1,0,Check,98.40761352,5037.510766,0
I8NWTQCSOREJ3UCXHMS8,0,0,1,1,27,1,2,0,0,0,0,Bank,19.35629076,505.2770695,0
AZKHTGWBEUUCZKMMD98F,0,0,1,1,7,1,2,0,0,0,1,Electronic,43.38400163,335.0821013,0
3WWUZ01LIMYLHUA34XNB,1,0,0,0,17,1,1,0,0,1,1,Card,88.79426725,1449.195784,1
NLG99FTOJDSC27XRDAOR,0,0,0,0,2,1,1,0,0,0,1,Check,20.48588803,21.12693418,0
IELNPEOICX1P6YTB9I2L,1,0,0,0,2,1,2,0,0,0,0,Check,70.5885207,68.92533898,1
JHM1SA55ZMHBQ3I7SZPE,0,0,1,1,33,1,1,0,0,1,0,Bank,73.79073614,2659.4771,0
WXY5ES71A4LGHU3F0ZK0,0,0,0,0,37,1,1,0,0,1,1,Electronic,60.15290642,2211.217272,0
NBQ8MF05D28XUZF3DN7I,1,0,0,0,0,1,1,0,0,0,0,Electronic,80.00124068,79.07807189,1
BOIBMZGI3YKMQE8UXT44,0,0,0,0,21,0,2,0,1,0,1,Bank,54.85524704,1326.218828,0
4C636F5J3CTMQTWNNP7Z,1,0,0,0,63,1,1,0,0,0,1,Card,19.44208249,1219.548797,0
O7Z8QHO1LM6PP4MGQL3X,1,1,0,0,71,1,1,0,0,0,1,Card,99.69217135,6950.087909,0
3L42WRILXOLN2GTBPTCB,1,0,0,0,11,1,1,1,0,0,0,Card,55.19830871,569.2056348,0
CR0O88CZCDKO3OIQ8LIE,0,0,0,0,26,1,2,0,0,1,1,Card,54.96576561,1504.783792,0
2DFX5KJZL2FZ6SKZUL61,1,0,1,0,28,1,1,1,0,1,0,Check,53.55403737,1426.10591,0
T9MWO2BH3T0WLHGT993X,0,0,1,1,72,1,2,1,1,1,0,Card,103.4143482,7518.26646,0
5NNR0G6LT3XOWQW067KD,1,1,0,0,41,1,1,0,0,0,0,Electronic,89.66227665,3673.516317,0
BWTJKRSHYLHY4EL8S4F2,0,0,0,0,-1,1,2,0,0,0,0,Electronic,74.42033606,76.32547942,1
Z6057NN8J1QI84MRRQJ2,0,0,0,0,9,1,2,0,0,0,0,Electronic,60.04008107,729.18848,0
8WNGMQ4HOYBATXTSGZOG,0,0,1,0,43,1,2,0,1,1,1,Electronic,84.09126332,3589.236216,1
AKRJPY5UJBF7PKWBTNIM,0,0,0,0,73,1,2,1,1,1,0,Bank,76.19394769,5335.89058,0
TQMMMNH87FKAKH9LU715,0,0,1,1,22,1,1,1,0,1,1,Check,84.02849461,1936.73618,0
U6M21EYAJ2NTOLW0AIT6,0,0,0,0,1,1,0,0,0,0,1,Electronic,89.66509256,88.87420688,1
3H2XH1TJO9PG65TPNYBT,0,0,1,1,0,1,0,0,0,0,1,Electronic,29.25851872,30.81662705,1
